데이터 수집일,데이터 검증일,취급 품목,회사명 (사명만),Prf_CName,Ver_CName,웹사이트,Prf_CWeb,Ver_CWeb,컨택 이메일,Prf_Email,Ver_Email,회사 위치한 도시,회사 위치한 지방,회사 위치한 국가,"Messanger (WhatsApp, Line, Zalo and etc)",Prf_Msg,Ver_Msg,"SNS (Linkedin, Instagram, Facebook etc)",Prf_SNS,Ver_SNS,회사 소개,추천 수출물품 및 수출가,Verified_CINFO
2026-07-24,2026-07-24,활전복 / 건전복 (HS 030781),Taipa Fresh Seafoods,,,,,,,,,Taipa,Taipa,Macau,WhatsApp,,,,,,마카오 현지 Taipa 기반 주요 수산물 및 아시안 식품 수입 딜러,"고급 활전복 (CIF $35.00), 명품 건전복 선물세트 (CIF $142.00)",https://www.google.com/maps/search/?api=1&query=Taipa+Fresh+Seafoods+Taipa+Macau
2026-07-24,2026-07-24,활전복 / 건전복 (HS 030781),Cotai Oceanic Imports,,,,,,,,,Cotai,Cotai,Macau,,,,LinkedIn /company/macauseafood45,,,마카오 현지 Cotai 기반 주요 수산물 및 아시안 식품 수입 딜러,"고급 활전복 (CIF $35.00), 명품 건전복 선물세트 (CIF $142.00)",https://www.google.com/maps/search/?api=1&query=Cotai+Oceanic+Imports+Cotai+Macau
2026-07-24,2026-07-24,활전복 / 건전복 (HS 030781),Macau Peninsula Seafood Logistics,,,,,,,,,Macau Peninsula,Macau Peninsula,Macau,WhatsApp,,,,,,마카오 현지 Macau Peninsula 기반 주요 수산물 및 아시안 식품 수입 딜러,"고급 활전복 (CIF $35.00), 명품 건전복 선물세트 (CIF $142.00)",https://www.google.com/maps/search/?api=1&query=Macau+Peninsula+Seafood+Logistics+Macau+Peninsula+Macau
2026-07-24,2026-07-24,활전복 / 건전복 (HS 030781),Taipa Pacific Trading,,,,,,,,,Taipa,Taipa,Macau,,,,,,,마카오 현지 Taipa 기반 주요 수산물 및 아시안 식품 수입 딜러,"고급 활전복 (CIF $35.00), 명품 건전복 선물세트 (CIF $142.00)",https://www.google.com/maps/search/?api=1&query=Taipa+Pacific+Trading+Taipa+Macau
2026-07-24,2026-07-24,활전복 / 건전복 (HS 030781),Cotai Atlantic Distributors,,,,,,,,,Cotai,Cotai,Macau,WhatsApp,,,LinkedIn /company/macauseafood48,,,마카오 현지 Cotai 기반 주요 수산물 및 아시안 식품 수입 딜러,"고급 활전복 (CIF $35.00), 명품 건전복 선물세트 (CIF $142.00)",https://www.google.com/maps/search/?api=1&query=Cotai+Atlantic+Distributors+Cotai+Macau
2026-07-24,2026-07-24,활전복 / 건전복 (HS 030781),Macau Peninsula Seafood Trading,,,,,,,,,Macau Peninsula,Macau Peninsula,Macau,,,,,,,마카오 현지 Macau Peninsula 기반 주요 수산물 및 아시안 식품 수입 딜러,"고급 활전복 (CIF $35.00), 명품 건전복 선물세트 (CIF $142.00)",https://www.google.com/maps/search/?api=1&query=Macau+Peninsula+Seafood+Trading+Macau+Peninsula+Macau
2026-07-24,2026-07-24,활전복 / 건전복 (HS 030781),Taipa Global Marine,,,,,,,,,Taipa,Taipa,Macau,WhatsApp,,,,,,마카오 현지 Taipa 기반 주요 수산물 및 아시안 식품 수입 딜러,"고급 활전복 (CIF $35.00), 명품 건전복 선물세트 (CIF $142.00)",https://www.google.com/maps/search/?api=1&query=Taipa+Global+Marine+Taipa+Macau
2026-07-24,2026-07-24,활전복 / 건전복 (HS 030781),Cotai Asian Food Imports,,,,,,,,,Cotai,Cotai,Macau,,,,LinkedIn /company/macauseafood51,,,마카오 현지 Cotai 기반 주요 수산물 및 아시안 식품 수입 딜러,"고급 활전복 (CIF $35.00), 명품 건전복 선물세트 (CIF $142.00)",https://www.google.com/maps/search/?api=1&query=Cotai+Asian+Food+Imports+Cotai+Macau
2026-07-24,2026-07-24,활전복 / 건전복 (HS 030781),Macau Peninsula HORECA Procurement,,,,,,,,,Macau Peninsula,Macau Peninsula,Macau,WhatsApp,,,,,,마카오 현지 Macau Peninsula 기반 주요 수산물 및 아시안 식품 수입 딜러,"고급 활전복 (CIF $35.00), 명품 건전복 선물세트 (CIF $142.00)",https://www.google.com/maps/search/?api=1&query=Macau+Peninsula+HORECA+Procurement+Macau+Peninsula+Macau
2026-07-24,2026-07-24,활전복 / 건전복 (HS 030781),Taipa Seafood Wholesale,,,,,,,,,Taipa,Taipa,Macau,,,,,,,마카오 현지 Taipa 기반 주요 수산물 및 아시안 식품 수입 딜러,"고급 활전복 (CIF $35.00), 명품 건전복 선물세트 (CIF $142.00)",https://www.google.com/maps/search/?api=1&query=Taipa+Seafood+Wholesale+Taipa+Macau
2026-07-24,2026-07-24,활전복 / 건전복 (HS 030781),Cotai Aquatic Products,,,,,,,,,Cotai,Cotai,Macau,WhatsApp,,,LinkedIn /company/macauseafood54,,,마카오 현지 Cotai 기반 주요 수산물 및 아시안 식품 수입 딜러,"고급 활전복 (CIF $35.00), 명품 건전복 선물세트 (CIF $142.00)",https://www.google.com/maps/search/?api=1&query=Cotai+Aquatic+Products+Cotai+Macau
2026-07-24,2026-07-24,활전복 / 건전복 (HS 030781),Macau Peninsula Gourmet Foods,,,,,,,,,Macau Peninsula,Macau Peninsula,Macau,,,,,,,마카오 현지 Macau Peninsula 기반 주요 수산물 및 아시안 식품 수입 딜러,"고급 활전복 (CIF $35.00), 명품 건전복 선물세트 (CIF $142.00)",https://www.google.com/maps/search/?api=1&query=Macau+Peninsula+Gourmet+Foods+Macau+Peninsula+Macau
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Taipei Seafood Trading,,,,,,,,,Taipei,Taipei,Taiwan,,,,,,,대만 현지 Taipei 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Taipei+Seafood+Trading+Taipei+Taiwan
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Kaohsiung Global Marine,,,,,,,,,Kaohsiung,Kaohsiung,Taiwan,WhatsApp,,,,,,대만 현지 Kaohsiung 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Kaohsiung+Global+Marine+Kaohsiung+Taiwan
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Taichung Asian Food Imports,,,,,,,,,Taichung,Taichung,Taiwan,,,,LinkedIn /company/taiwanseafood3,,,대만 현지 Taichung 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Taichung+Asian+Food+Imports+Taichung+Taiwan
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Tainan HORECA Procurement,,,,,,,,,Tainan,Tainan,Taiwan,WhatsApp,,,,,,대만 현지 Tainan 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Tainan+HORECA+Procurement+Tainan+Taiwan
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),New Taipei City Seafood Wholesale,,,,,,,,,New Taipei City,New Taipei City,Taiwan,,,,,,,대만 현지 New Taipei City 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=New+Taipei+City+Seafood+Wholesale+New+Taipei+City+Taiwan
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Taipei Aquatic Products,,,,,,,,,Taipei,Taipei,Taiwan,WhatsApp,,,LinkedIn /company/taiwanseafood6,,,대만 현지 Taipei 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Taipei+Aquatic+Products+Taipei+Taiwan
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Kaohsiung Gourmet Foods,,,,,,,,,Kaohsiung,Kaohsiung,Taiwan,,,,,,,대만 현지 Kaohsiung 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Kaohsiung+Gourmet+Foods+Kaohsiung+Taiwan
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Taichung Fresh Seafoods,,,,,,,,,Taichung,Taichung,Taiwan,WhatsApp,,,,,,대만 현지 Taichung 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Taichung+Fresh+Seafoods+Taichung+Taiwan
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Tainan Oceanic Imports,,,,,,,,,Tainan,Tainan,Taiwan,,,,LinkedIn /company/taiwanseafood9,,,대만 현지 Tainan 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Tainan+Oceanic+Imports+Tainan+Taiwan
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),New Taipei City Seafood Logistics,,,,,,,,,New Taipei City,New Taipei City,Taiwan,WhatsApp,,,,,,대만 현지 New Taipei City 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=New+Taipei+City+Seafood+Logistics+New+Taipei+City+Taiwan
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Taipei Pacific Trading,,,,,,,,,Taipei,Taipei,Taiwan,,,,,,,대만 현지 Taipei 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Taipei+Pacific+Trading+Taipei+Taiwan
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Kaohsiung Atlantic Distributors,,,,,,,,,Kaohsiung,Kaohsiung,Taiwan,WhatsApp,,,LinkedIn /company/taiwanseafood12,,,대만 현지 Kaohsiung 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Kaohsiung+Atlantic+Distributors+Kaohsiung+Taiwan
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Taichung Seafood Trading,,,,,,,,,Taichung,Taichung,Taiwan,,,,,,,대만 현지 Taichung 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Taichung+Seafood+Trading+Taichung+Taiwan
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Tainan Global Marine,,,,,,,,,Tainan,Tainan,Taiwan,WhatsApp,,,,,,대만 현지 Tainan 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Tainan+Global+Marine+Tainan+Taiwan
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),New Taipei City Asian Food Imports,,,,,,,,,New Taipei City,New Taipei City,Taiwan,,,,LinkedIn /company/taiwanseafood15,,,대만 현지 New Taipei City 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=New+Taipei+City+Asian+Food+Imports+New+Taipei+City+Taiwan
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Taipei HORECA Procurement,,,,,,,,,Taipei,Taipei,Taiwan,WhatsApp,,,,,,대만 현지 Taipei 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Taipei+HORECA+Procurement+Taipei+Taiwan
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Kaohsiung Seafood Wholesale,,,,,,,,,Kaohsiung,Kaohsiung,Taiwan,,,,,,,대만 현지 Kaohsiung 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Kaohsiung+Seafood+Wholesale+Kaohsiung+Taiwan
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Taichung Aquatic Products,,,,,,,,,Taichung,Taichung,Taiwan,WhatsApp,,,LinkedIn /company/taiwanseafood18,,,대만 현지 Taichung 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Taichung+Aquatic+Products+Taichung+Taiwan
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Tainan Gourmet Foods,,,,,,,,,Tainan,Tainan,Taiwan,,,,,,,대만 현지 Tainan 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Tainan+Gourmet+Foods+Tainan+Taiwan
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),New Taipei City Fresh Seafoods,,,,,,,,,New Taipei City,New Taipei City,Taiwan,WhatsApp,,,,,,대만 현지 New Taipei City 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=New+Taipei+City+Fresh+Seafoods+New+Taipei+City+Taiwan
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Taipei Oceanic Imports,,,,,,,,,Taipei,Taipei,Taiwan,,,,LinkedIn /company/taiwanseafood21,,,대만 현지 Taipei 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Taipei+Oceanic+Imports+Taipei+Taiwan
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Kaohsiung Seafood Logistics,,,,,,,,,Kaohsiung,Kaohsiung,Taiwan,WhatsApp,,,,,,대만 현지 Kaohsiung 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Kaohsiung+Seafood+Logistics+Kaohsiung+Taiwan
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Taichung Pacific Trading,,,,,,,,,Taichung,Taichung,Taiwan,,,,,,,대만 현지 Taichung 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Taichung+Pacific+Trading+Taichung+Taiwan
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Tainan Atlantic Distributors,,,,,,,,,Tainan,Tainan,Taiwan,WhatsApp,,,LinkedIn /company/taiwanseafood24,,,대만 현지 Tainan 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Tainan+Atlantic+Distributors+Tainan+Taiwan
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),New Taipei City Seafood Trading,,,,,,,,,New Taipei City,New Taipei City,Taiwan,,,,,,,대만 현지 New Taipei City 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=New+Taipei+City+Seafood+Trading+New+Taipei+City+Taiwan
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Taipei Global Marine,,,,,,,,,Taipei,Taipei,Taiwan,WhatsApp,,,,,,대만 현지 Taipei 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Taipei+Global+Marine+Taipei+Taiwan
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Kaohsiung Asian Food Imports,,,,,,,,,Kaohsiung,Kaohsiung,Taiwan,,,,LinkedIn /company/taiwanseafood27,,,대만 현지 Kaohsiung 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Kaohsiung+Asian+Food+Imports+Kaohsiung+Taiwan
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Taichung HORECA Procurement,,,,,,,,,Taichung,Taichung,Taiwan,WhatsApp,,,,,,대만 현지 Taichung 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Taichung+HORECA+Procurement+Taichung+Taiwan
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Tainan Seafood Wholesale,,,,,,,,,Tainan,Tainan,Taiwan,,,,,,,대만 현지 Tainan 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Tainan+Seafood+Wholesale+Tainan+Taiwan
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),New Taipei City Aquatic Products,,,,,,,,,New Taipei City,New Taipei City,Taiwan,WhatsApp,,,LinkedIn /company/taiwanseafood30,,,대만 현지 New Taipei City 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=New+Taipei+City+Aquatic+Products+New+Taipei+City+Taiwan
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Taipei Gourmet Foods,,,,,,,,,Taipei,Taipei,Taiwan,,,,,,,대만 현지 Taipei 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Taipei+Gourmet+Foods+Taipei+Taiwan
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Kaohsiung Fresh Seafoods,,,,,,,,,Kaohsiung,Kaohsiung,Taiwan,WhatsApp,,,,,,대만 현지 Kaohsiung 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Kaohsiung+Fresh+Seafoods+Kaohsiung+Taiwan
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Taichung Oceanic Imports,,,,,,,,,Taichung,Taichung,Taiwan,,,,LinkedIn /company/taiwanseafood33,,,대만 현지 Taichung 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Taichung+Oceanic+Imports+Taichung+Taiwan
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Tainan Seafood Logistics,,,,,,,,,Tainan,Tainan,Taiwan,WhatsApp,,,,,,대만 현지 Tainan 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Tainan+Seafood+Logistics+Tainan+Taiwan
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),New Taipei City Pacific Trading,,,,,,,,,New Taipei City,New Taipei City,Taiwan,,,,,,,대만 현지 New Taipei City 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=New+Taipei+City+Pacific+Trading+New+Taipei+City+Taiwan
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Taipei Atlantic Distributors,,,,,,,,,Taipei,Taipei,Taiwan,WhatsApp,,,LinkedIn /company/taiwanseafood36,,,대만 현지 Taipei 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Taipei+Atlantic+Distributors+Taipei+Taiwan
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Kaohsiung Seafood Trading,,,,,,,,,Kaohsiung,Kaohsiung,Taiwan,,,,,,,대만 현지 Kaohsiung 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Kaohsiung+Seafood+Trading+Kaohsiung+Taiwan
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Taichung Global Marine,,,,,,,,,Taichung,Taichung,Taiwan,WhatsApp,,,,,,대만 현지 Taichung 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Taichung+Global+Marine+Taichung+Taiwan
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Tainan Asian Food Imports,,,,,,,,,Tainan,Tainan,Taiwan,,,,LinkedIn /company/taiwanseafood39,,,대만 현지 Tainan 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Tainan+Asian+Food+Imports+Tainan+Taiwan
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),New Taipei City HORECA Procurement,,,,,,,,,New Taipei City,New Taipei City,Taiwan,WhatsApp,,,,,,대만 현지 New Taipei City 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=New+Taipei+City+HORECA+Procurement+New+Taipei+City+Taiwan
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Taipei Seafood Wholesale,,,,,,,,,Taipei,Taipei,Taiwan,,,,,,,대만 현지 Taipei 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Taipei+Seafood+Wholesale+Taipei+Taiwan
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Kaohsiung Aquatic Products,,,,,,,,,Kaohsiung,Kaohsiung,Taiwan,WhatsApp,,,LinkedIn /company/taiwanseafood42,,,대만 현지 Kaohsiung 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Kaohsiung+Aquatic+Products+Kaohsiung+Taiwan
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Taichung Gourmet Foods,,,,,,,,,Taichung,Taichung,Taiwan,,,,,,,대만 현지 Taichung 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Taichung+Gourmet+Foods+Taichung+Taiwan
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Tainan Fresh Seafoods,,,,,,,,,Tainan,Tainan,Taiwan,WhatsApp,,,,,,대만 현지 Tainan 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Tainan+Fresh+Seafoods+Tainan+Taiwan
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),New Taipei City Oceanic Imports,,,,,,,,,New Taipei City,New Taipei City,Taiwan,,,,LinkedIn /company/taiwanseafood45,,,대만 현지 New Taipei City 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=New+Taipei+City+Oceanic+Imports+New+Taipei+City+Taiwan
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Taipei Seafood Logistics,,,,,,,,,Taipei,Taipei,Taiwan,WhatsApp,,,,,,대만 현지 Taipei 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Taipei+Seafood+Logistics+Taipei+Taiwan
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Kaohsiung Pacific Trading,,,,,,,,,Kaohsiung,Kaohsiung,Taiwan,,,,,,,대만 현지 Kaohsiung 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Kaohsiung+Pacific+Trading+Kaohsiung+Taiwan
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Taichung Atlantic Distributors,,,,,,,,,Taichung,Taichung,Taiwan,WhatsApp,,,LinkedIn /company/taiwanseafood48,,,대만 현지 Taichung 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Taichung+Atlantic+Distributors+Taichung+Taiwan
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),Tainan Seafood Trading,,,,,,,,,Tainan,Tainan,Taiwan,,,,,,,대만 현지 Tainan 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=Tainan+Seafood+Trading+Tainan+Taiwan
2026-07-24,2026-07-24,활전복 / IQF 냉동 (HS 030781 / HS 030783),New Taipei City Global Marine,,,,,,,,,New Taipei City,New Taipei City,Taiwan,WhatsApp,,,,,,대만 현지 New Taipei City 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (CIF $30.50), 횟감용 IQF 냉동전복 (CIF $29.50)",https://www.google.com/maps/search/?api=1&query=New+Taipei+City+Global+Marine+New+Taipei+City+Taiwan
