상품번호,순위,도서명,부제목,저자,출판사,출판일,정가,할인가,할인율,판매지수,리뷰건수,평점,태그,이미지URL
S000213913377,79,행복할 거야 이래도 되나 싶을 정도로(10만 부 기념 교보문고 단독 리커버),"출간 1년 만에 10만 부 이상 판매를 기록하며 에세이 베스트셀러 반열에 오른 『행복할 거야 이래도 되나 싶을 정도로』가 더 큰 행복과 다정한 위로를 품은 리커버 에디션으로 돌아왔다. “올해 읽은 책 중 최고”, “평생 소장하고 싶은 책”이라는 찬사 속에서 입소문만으로 꾸준히 사랑받아 온 이 책은 새롭게 단장한 표지와 한층 따뜻해진 감성으로 다시 한번 푸르른 행복을 전한다.

오늘 당신은 어떤 하루를 보냈을까. 계획이 틀어지고, 애써 온 일이 원하는 만큼 이루어지지 않아 마음이 무거운 날도 있겠지. 그럼에도 묵묵히 하루를 견디고 있는 당신에게 틀림없는 행복이 찾아올 거라 말해 주는 책, 『행복할 거야 이래도 되나 싶을 정도로』는 매일을 버텨 내고 있는 당신이 가슴 깊이 새겨 두면 좋을 글이 가득하다.

『그게 너였으면 좋겠다』, 『잘 살고 싶은 마음이 어렵게 느껴질 때』로 수많은 독자의 사랑을 받은 작가 일홍이 이번에는 하루하루 애쓰며 살아가는 당신의 낮과 밤에 행복을 불어넣고자 펜을 들었다. 삶의 어쩔 수 없는 좌절과 마음의 소란을 버텨 내는 과정 속에서 『행복할 거야 이래도 되나 싶을 정도로』는 우리에게 잊고 있던 다정한 믿음을 일깨운다. 더 나은 이가 되려 노력하는 당신의 곁에 행복이 항상 존재함을 깨달았으면 하는 마음이다.

이 도서의 한 페이지를 펼치면 지금보다 더 괜찮은 하루를 살아갈 수 있다는 단단한 믿음과 그 시간을 응원하는 글들이 반겨 줄 것이다. 감성적인 문장과 위로의 메시지에는 당신의 인생이 빛나고 있음을 확신하고 있다. 당신이 매시간 얼마나 힘쓰고 있는지 누구보다도 잘 안다고, 그러니 그 애씀의 끝에는 마침내 믿을 수 없을 만큼의 행복이 펼쳐질 거라고. 그렇게 다정하면서도 공감할 수 있는 문장들로 당신의 지친 마음을 보듬어 주고자 한다. 당신의 열정은 헛되지 않았다. 그 기간은 더욱 성숙한 당신으로 변화하기 위한 나날들이었으니.

“행복은 고생 끝에 오는 게 아니라 
처음부터 끝까지 언제나 존재하는 것.”

작가는 말한다. 지금 무엇이든 행복이라 느낄 수 있다면, 언제나 행복할 수 있다는 것을 명심하며 살아가려 한다고. 당신도 다양한 곳에서 행복을 찾으면 매일이 안온할 테다. 그렇게 오늘 하루도 괜찮았기를, 이런 행복이 끝없이 이어질 거라 믿기를.

행복을 찾지 못하고 애꿎은 곳만 두리번거리는 이의 손바닥 위에, 다시 행복을 믿게 하는 단 한 권의 책. 『행복할 거야 이래도 되나 싶을 정도로』.",일홍,부크럼,2024-07-29,18000,16200,10,0.0,723.0,9.71,시/에세이,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9791162145043.jpg
S000220575038,80,POP IS CRYIN',,BEWHY(비와이),KAKAO ENTERTAINMENT,2026-07-27,22000,17800,19,0.0,0.0,0.0,가요,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/8804775479687.jpg
S000220342418,81,HIGH TOP 하이탑 고등학교 화학 반응의 세계(2026),"ᆞ기초부터 심화까지 자세하고 빈틈 없는 개념 설명
ᆞ풍부한 자료와 깊이 있는 내용 분석
ᆞ단계별 문제로 탄탄한 실력 완성
ᆞ이해하기 쉽고 자세한 정답과 해설",동아출판 편집부,동아출판,2026-07-20,22000,19800,10,0.0,0.0,0.0,중/고등참고서,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9788900491852.jpg
S000220338953,82,"안녕, 피터팬","유튜브 500만 뷰! 전 국민적 응원, 감동의 인물
카카오 브런치 자발적 후원 1900여 건 쇄도! 
MBC 〈실화탐사대〉 방영 화제작 ‘안녕, 피터팬’
세계일보, 한겨레 특별기획보도 및 인터뷰 대서특필

“저는 죽어도 됩니다. 하지만 제 아들은 살아야 합니다.”
2026년 3월, MBC 〈실화탐사대〉에 등장한 한 아버지의 절규가 대한민국을 울렸다.
기대여명 6개월.
간암 말기 판정을 받은 64세의 아버지는 죽음을 준비해야 할 시간에 오히려 살기 위해 버티고 있었다. 자신을 위해서가 아니었다. 홀로 키워온 스물일곱 살 중증 자폐스펙트럼 장애인 아들 때문이었다. 아들은 말로 의사 표현을 하지 못한다. 사회성 발달 연령은 두 살 수준. 타인에게 위협적으로 느껴진다고들 하는 ‘도전행동’도 있다. 죽어가는 아버지는 자신이 세상을 떠난 뒤 아들이 살아갈 곳을 찾아 대한민국 곳곳을 헤맸다. 
장애인 거주시설, 복지기관, 관련 단체…… 그러나 돌아오는 대답은 한결같았다. “입소 불가입니다.” 인력이 모자라서, T/O가 차서, 자해나 타인에 대한 공격 가능성이 조금이라도 있으면 받을 수 없어서 등등의 이유를 대며 접수 자체를 거부하는 시설들이 대부분이었다. 수백 번의 문의와 거절 끝에 아버지는 절망적인 현실과 마주했다. 대한민국 1천여 개의 장애인 거주시설, 그 어디에도 자신의 아들을 받아줄 곳, 살려줄 곳은 단 한 군데도 없다는 잔인한 사실이었다. 
MBC 〈실화탐사대〉 ‘안녕, 피터팬’ 편이 방송되자 시청자들은 충격을 받았다.
죽음을 앞둔 아버지가 말 그대로 사력을 다해 아들의 미래를 찾아 헤매고 있었기 때문이다. 아버지는 방송에서 말했다.
“끝내 그 어디에도 맡아주는 곳이 없다면, 저는 아들을 데리고 가는 수밖에 없습니다.”
장애인 거주시설이 안 된다면 정신병원에라도 넣어야 하는가. 그러나 정신과 환자들을 결박하는 ‘구속복’을 입고 살아갈 피터팬의 모습을 차마 떠올릴 수 없는 아버지는 가슴을 치며 결국 가장 사랑하는 아들을 자신이 데리고 가야만 하는가 극단적인 생각까지 한다. 
많은 시청자들이 이 말을 듣고 눈물을 흘렸다. 아버지의 외침은 협박도, 분노도 아니었다. 벼랑 끝까지 내몰린 한 아버지의 바닥을 친 절망이자 마지막 구조 요청이었다.
방송 이후 전국에서 응원이 이어졌다. 그가 죽음의 길동무로 삼은 ‘꼭두’라는 가상의 화자가 써내려가는 카카오 브런치 연재글에는 수많은 댓글이 쏟아졌고, 1900여 건, 총 금액 8천만 원에 이르는 자발적 후원이 쇄도했다.
사람들은 비로소 알게 되었다. 우리 사회 어딘가에, 죽어가는데 죽을 수조차 없는 부모가 존재한다는 사실을.

이미 의사가 말해준 의학적 통계적 평균 여명을 넘긴 아빠입니다. 아들 살길 찾아야 하는 제 삶의 마지막 소명, 그 간절한 소망이 저를 붙들었기에 그럴 수 있었습니다. 하지만, 더는 제게 허락된 시간이 없습니다. (「‘말없음표’의 끝」, 345~346쪽)",전경철,이야기장수,2026-06-26,22000,19800,10,0.0,29.0,9.9,시/에세이,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9791194184645.jpg
S000220240695,83,영혼의 왈츠 2,"끝없이 확장되는 상상력과 거대한 질문으로 독자들을 사로잡아 온 베르나르 베르베르가 신작 『영혼의 왈츠』로 돌아왔다. 이번 작품에서 그는 죽음 이후의 세계, 전생, 기억, 자유 의지라는 자신만의 핵심 주제를 한층 더 거대한 스케일로 밀어붙인다. 세상에 종말이 다가오고 있다는 경고를 들은 외제니 톨레다노는 현재를 구하기 위해 과거의 삶들 속으로 들어가고, 그 여정은 무려 12만 년 전 인류 문명의 기원까지 거슬러 올라간다. 선사 시대에서 고대 문명, 그리고 오늘의 세계에 이르기까지, 『영혼의 왈츠』는 문명의 빛을 지키려는 힘과 인류를 다시 야만의 어둠으로 끌어내리려는 힘의 오래된 충돌을 그려 낸다. 인간은 반복되는 파국 앞에서 끝내 다른 미래를 선택할 수 있는가. 『영혼의 왈츠』는 이 질문을 가장 베르베르다운 상상력으로 펼쳐 보이는 거대한 모험이자, 문명의 종말과 구원을 함께 묻는 압도적인 판타지다.",베르나르 베르베르,열린책들,2026-06-24,18000,16200,10,0.0,103.0,9.64,소설,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9788932925790.jpg
S000220215920,84,시간의 감촉,"성격도 외양도 너무 다른 자매 안나와 경선.
서로의 몸에 새겨진 미지의 기억들과
삶의 저녁에 맞이하는 모든 ‘첫’의 순간들,
그리고 마침내 새로운 미래를 함께 펼쳐 보이는 이야기

은희경이 장편소설로는 『빛의 과거』(문학과지성사, 2019) 이후 7년 만에 반가운 신작 『시간의 감촉』을 펴낸다. 은희경은 누구인가? 첫 장편소설 『새의 선물』로 누적 발행 100쇄를 돌파하는 신화를 이룩해낸, 삼십여 년간 소설집 일곱 권과 장편소설 여덟 권을 선보이며 한시도 소설쓰기를 멈추지 않은 현역. 인간의 복잡한 내면과 그 내면들로 얽힌 사회의 모습을 감상성 없는 냉철한 시선과 쉽게 타협하지 않는 사유, 치밀하게 벼린 문장으로 풀어헤치며 뭇 독자마다 애정하는 작품이 하나같이 다른 작가. 발표하는 작품이 곧 사건이고 언제나 새로움을 선사하는 한국문학의 대표적인 거장.
그런 작가가 계간 『문학동네』 2024년 가을호부터 2025년 가을호까지 연재를 마친 후 숙고의 시간을 거쳐 다듬어 펴내는 『시간의 감촉』은 누구도 벗어날 수 없는 ‘몸’이라는 조건하에 살아가는 우리네 삶을 안나와 경선이라는 자매의 모습을 통해 진진하게 펼쳐 보이는 작품이다. 작가는 『시간의 감촉』의 ‘작가의 말’에서 “한 사람의 몸에 담긴 시간과 공간과 사회의 이야기”를 쓰고 싶었다고 밝힌다. “발견과 성장의 여정”이라는 공통적인 주제를 담고 있다는 점에서 이번 장편이 “『새의 선물』과 『빛의 과거』”를 잇는 “‘시간 3부작’”의 대미라고도 말한다. 『시간의 감촉』은 사반세기 넘게 회자되며 여전히 뜨겁게 읽히고 있는 데뷔작 『새의 선물』과 과거의 편집을 통해 한 세대의 어둠을 빛으로 되살려낸 근작 『빛의 과거』를 거쳐 이 시대에 도달한 새로운 클래식이라 부를 수 있을 것이다.
철저한 현재형 시제로 쓰인 문장이 불러일으키는 동시대적 시간 감각, 타인의 살갗과 내면 모두를 감각하게 하는 섬세하고도 아름다운 장면 장면의 디테일, 삶과 죽음의 사유로써 잊지 못할 감동과 여운을 남기는 이번 작품은 은희경을 따라 읽어온, 혹은 처음 접하는 독자 모두에게 단 한 권의 ‘결정적 소설’로 다가가리라 믿는다.",은희경,문학동네,2026-06-22,18800,16920,10,0.0,67.0,9.93,소설,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9791141617226.jpg
S000219976180,85,EBS 수능완성 사회탐구영역 생활과 윤리(2026)(2027 수능대비),"[EBS에서 준비한 수능완성 실전 대비 커리큘럼]
① 수능완성: 최신 수능 출제 경향과 유형을 반영하여 구성한 실전 중심의 수능 대비 필수 교재
  - 주제별 핵심 개념 정리로 주요 내용을 최종 점검
  - 유형·테마별 실전 문항 수록으로 실전 감각 강화
  - 수능 유형 실전 모의고사 5회분 제공으로 실전 적응력 극대화

② 수능완성 사용설명서: 문항에 담긴 출제 의도를 EBS가 직접 분석한 가장 정확한 해설서
  - 시간이 부족한 수험생, 완벽한 학습을 원하는 수험생을 위한 최적의 첨삭 지도서
  - 수능완성의 효과적인 학습 방법을 제시하는 실전 맞춤형 보조 교재

※ 단 한 번의 수능을 위한 〈EBS 모의고사 시리즈〉
(1) FINAL 실전 모의고사 → 만점마무리 봉투모의고사 시즌1 → 만점마무리 봉투모의고사 시즌2 고난도 → 고난도 논스톱 봉투모의고사 → 수능 직전보강 클리어 봉투모의고사

(2) EBS eBook 전용 모의고사 〈버티컬 모의고사〉 시즌1~4 (시즌별 3책)",EBS교육방송 편집부,한국교육방송공사(EBSi),2026-05-22,9800,8820,10,0.0,58.0,9.82,중/고등참고서,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9791143600578.jpg
S000219930532,86,최소한의 세계사,"세상이 어떻게 돌아가는지 이해하려면 세계사부터 알아야 한다는 말이 어느 때보다 크게 와닿는 시기다. 지구 반대편에서 일어난 분쟁이 우리나라 물가에 영향을 미치고, 강대국 간의 갈등으로 세계 질서가 요동칠수록 더 이상 세계사가 나와 상관없는 이야기가 아님을 실감하기 때문이다. 이 때문에 많은 사람이 한 번쯤 세계사를 공부하려고 시도하지만, 그 양이 방대하고 인명과 지명이 낯설어서 금세 막막함에 휩싸이고 만다.
이런 고민을 해결해 주기 위해 10년 연속 세계사 1위 자리를 지키고 있는 일타 강사 이다지가 《최소한의 세계사》를 펴냈다. 동서양 고대 문명의 탄생부터 현대의 격변까지, 교양으로서 꼭 알아야 할 세계 역사의 핵심 장면들만 선별한 이 책은 어렵거나 지엽적인 이야기는 과감히 덜어내면서 주요 인물과 사건이 어떻게 연결되어 오늘의 세계로 이어졌는지를 쉽고 명쾌하게 정리한다. 저자 특유의 생생한 스토리텔링이 더해져 그동안 외워야 한다고 생각했던 역사가 흥미진진한 이야기로 자연스럽게 이해되고 기억되기 시작할 것이다. 
역사 길잡이 최태성 강사가 “세계사 교양서의 모범”이라 추천했듯이 이 책은 어렵고 멀게 느껴졌던 세계사를 세상을 폭넓게 이해하게 만드는 교양으로 탈바꿈시키는 최고의 안내서다. 책장을 한 장 한 장 넘기다 보면 ‘아, 이런 맥락이었구나!’, ‘그래서 지금의 세계가 이렇게 흘러가는구나’ 하고 자연스럽게 깨닫게 된다. 대한민국 대표 세계사 전문가 이다지와 함께 6천 년 세계사를 꿰뚫는 여정을 지금, 시작해 보자.",이다지,프런트페이지,2026-05-13,23000,20700,10,0.0,203.0,9.84,역사/문화,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9791193401675.jpg
S000219972693,87,EBS 만점왕 초등 수학 3-2(2026),"예습ㆍ복습ㆍ숙제까지 한 번에 해결되는 교과서 완전 학습서

혼자 공부해도 충분한 만점왕!

만점왕 한 권으로 학교 진도에 따라 공부해 보세요. 
개념책에는 학습 개념, 실전책에는 단원별 핵심정리와 확인 문제가 있습니다. 
재미있는 무료 강의가 있어 만점왕과 함께라면 혼자서도 쉽게 공부할 수 있습니다. 

예습·복습·숙제까지 해결되는 교과서 완전 학습서, 초등부터 “EBS 만점왕”과 함께 하세요.

만점으로 향하는 〈만점왕 수학 시리즈〉♬
만점왕 연산(예비 초등~초6) ▶ 만점왕 수학(초1~초6) ▶ 만점왕 수학 플러스(초1~초6)",EBS교육방송 편집부,한국교육방송공사(EBSi),2026-05-03,16500,14850,10,0.0,26.0,9.38,초등참고서,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9791143600363.jpg
S000218967763,88,EBS 수능특강 국어영역 문학(2026)(2027 수능대비),"[EBS와 함께 수능특강 연계 완전 정복 커리큘럼]
① 수능특강: 교육과정 핵심 내용과 최신 수능 경향을 반영한 수능 대비 필수 기본서, 2027학년도 수능 시험을 준비하는 학생이라면 반드시 봐야 할 교재
② 수능특강 사용설명서: 출제자가 직접 분석한 가장 정확한 첨삭 지도서, 수능특강을 공부하는 가장 쉽고 빠른 방법
③ 수능특강 문학 연계 기출: 수능특강 문학과의 완벽한 시너지, 수능특강 지문과 유사도가 높은 기출문제로 간접 연계와 비연계 동시 대비
④ 수능연계교재의 VOCA 1800: 어휘로 판가름 나는 수능 영어 등급, 연계교재의 중요·핵심 어휘를 한 권으로 완성
⑤ 수능연계 기출 Vaccine VOCA 2200: 40일 단기간에 완성하는 수능 어휘 학습, 최고 빈출·중요 어휘 2,200단어를 선별하여 수록한 수능 영단어장의 끝판왕

[단 한번의 수능을 위한 실전 모의고사 커리큘럼]
(1) FINAL 실전 모의고사(5월 발행) ▶ 만점마무리 봉투모의고사 시즌1(6월 발행) ▶ 만점마무리 봉투모의고사 시즌2 고난도(8월 발행) ▶ 고난도 논스톱 봉투모의고사(9월 발행) ▶ 수능 직전보강 클리어 봉투모의고사(9월 발행)
(2) EBS eBook 전용 『버티컬 모의고사』 시즌1~4

EBSi 사이트에서 전 교재 무료 강의를 제공합니다.",EBS교육방송 편집부,한국교육방송공사(EBSi),2026-01-20,13500,12150,10,0.0,1043.0,9.88,중/고등참고서,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9788954798136.jpg
S000217530912,89,일품 중등 수학 2-2 567제(2026),"""1. 내신 기본 다지기를 위한 개념 학습과 기출 문제 연습
전국 중학교 중간 · 기말고사 문제를 철저히 분석하여 이를 바탕으로 출제 빈도가 높은 핵심 개념을 정리하고, 시험에 자주 출제되는 유형을 뽑아 기본 학습에 충실할 수 있도록 구성하였습니다.
또 교과서 핵심 개념과 연계되는 심화 개념 또는 상위 개념 설명과 함께 관련 문제를 구성하여 변별력을 요구하는 문제를 보다 쉽게 해결할 수 있도록 하였습니다.

2. 내신 만점 달성을 위한 입체적인 문제 구성
내신 만점의 목표 달성을 위해 내신 빈출 유형을 분석하여 중상위 수준의 """"만점 도전을 위한 고난도 문제""""와 내신 만점의 실력을 굳히기 위한  최상위 수준의 """"최상위로 가는 최고 수준 문제""""를 구성하였습니다. 그리고 중간 · 기말고사 대비를 위해 대단원별로 """"학교 시험 실전 TEST""""를 구성하였습니다.

3. 창의적 사고력과 문제 해결력 향상을 위한 집중 학습
창의적 사고력을 기를 수 있도록 사고력 창의문제를 구성하였고, 문제 접근 방법과 체계적인 풀이를 제시하여 문제 해결력을 향상시킬 수 있도록 하였습니다.""",홍범준 외,좋은책신사고,2025-09-10,16000,14400,10,0.0,135.0,9.77,중/고등참고서,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9788928350193.jpg
S000216900602,90,박곰희 연금 부자 수업(25만 부 기념 리미티드 에디션),"노후 고민에 대한 가장 확실한 해답으로 사랑받아온 《박곰희 연금 부자 수업》이 출간 1년 만에 25만 부 판매를 기록하며 베스트셀러에 오른 것을 기념해, 인플루엔셜에서 ‘25만 부 기념 에디션’을 한정판으로 선보인다. 
성인 4명 중 1명이 노후 준비를 포기하는 냉혹한 현실 속에서 “복잡한 투자 지식도, 목돈도 없어도 된다”는 명쾌한 메시지로 30~50대 직장인과 예비 은퇴자들에게 새로운 돌파구를 제시했다. 증권사 PB 출신으로 120만 구독자를 보유한 금융 유튜버 박곰희가 6년간 구독자들의 고민을 직접 들으며 완성한 이 책은 4개의 절세 통장과 검증된 투자 방법만으로 누구나 따라 할 수 있는 연금 부자 로드맵을 담고 있다.
이 책의 가장 혁신적인 부분은 은퇴 후 안정적인 자산 인출 전략으로 ‘4% 룰’을 적용했다는 점이다. 저자는 은퇴자금에서 매년 4%씩 인출하면 30년 이상 또는 평생 자금이 고갈되지 않는다는 검증된 방법론을 활용해 원금은 보존하면서 수익으로만 생활하는 ‘마르지 않는 현금흐름’을 만드는 구체적인 방법을 제시한다. 실제로 노벨상을 수여하는 노벨재단도 이와 유사한 원리로 120년간 꾸준히 상금을 지급해오고 있다. 저자는 이 과학적 근거를 바탕으로 연금 자산의 4~6%만 매년 인출하면 평생 사용할 수 있는 전략을 구체화했다.
“완벽한 계획보다 불완전한 첫걸음이 중요하다”라는 저자의 메시지는 자산 수령의 전 과정을 5단계로 나눠 세밀하게 안내하는 탁월한 구성과 맞물려, 독자들에게 흔들리지 않는 실천의 기반을 마련해준다. 30~40대 직장인부터 50대 예비 은퇴자까지, 노후를 준비하는 모든 이들의 투자 여정을 이끌 가장 확실한 길잡이가 될 것이다.",박곰희,인플루엔셜,2025-06-25,21000,18900,10,0.0,804.0,9.85,경제/경영,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9791168342941.jpg
S000216111714,91,혼모노,"2024·2025 젊은작가상, 2024 이효석문학상 우수작품상 수상작 수록

작품마다 치밀한 취재와 정교한 구성을 바탕으로 한 개성적인 캐릭터와 강렬하고도 서늘한 서사로 평단과 독자의 주목을 고루 받으며 새로운 세대의 리얼리즘을 열어가고 있다 평가받는 작가 성해나가 두번째 소설집 『혼모노』를 선보인다. 성해나는 2024·2025 젊은작가상, 2024 이효석문학상 우수작품상, 2024 김만중문학상 신인상 등 다수의 문학상을 연달아 수상하고 온라인 서점 예스24가 선정한 ‘2024 한국문학의 미래가 될 젊은 작가’ 투표에서 1위로 선정되는 등 이미 그 화제성을 증명한 바 있다. 첫 소설집 『빛을 걷으면 빛』(문학동네 2022)에서 타인을 이해하려는 시도를 부드럽고 따스한 시선으로 담아내고, 첫 장편소설 『두고 온 여름』(창비 2023)에서 오해와 결별로 얼룩진 과거에 애틋한 인사를 건네고자 했던 그가 『혼모노』에 이르러 더욱 예리해진 문제의식과 흡인력 넘치는 서사를 통해 지역, 정치, 세대 등 우리를 가르는 다양한 경계를 들여다보며 세태의 풍경을 선명하게 묘파해낸다. 특히 이번 소설집에는 지난해 끊임없이 호명되며 문단을 휩쓸었다 해도 과언이 아닐 표제작 「혼모노」를 비롯해 작가에게 2년 연속 젊은작가상을 선사해준 「길티 클럽: 호랑이 만지기」, 이 계절의 소설과 올해의 문제소설에 선정된 「스무드」 등이 수록되어 더욱 눈길을 끈다. “작가의 ‘신명’이라 불”릴(추천사, 이기호) 만큼 “질투 나는 재능”(추천사, 박정민)으로 빛나는 『혼모노』, 그토록 기다려왔던 한국문학의 미래가 바로 지금 우리 앞에 도착해 있다.",성해나,창비,2025-03-28,18000,16200,10,0.0,1046.0,9.24,소설,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9788936439743.jpg
S000212414274,92,쇼펜하우어 인생수업(30만 부 기념 개정증보판),"30만 독자의 사랑을 받은 『쇼펜하우어 인생수업』이 개정증보판으로 다시 돌아왔다. 문장과 해설을 다듬는 동시에, 한층 더 인생의 울림을 주면서 독자의 삶을 변화시킬 수 있는 문구들로 채웠다.
철학자 쇼펜하우어는 모두가 외면하는 삶의 본질과 진실을 가르치는 우리들의 스승이다. 쇼펜하우어의 짧고 강렬한 문장, 그리고 그의 사상과 깊이를 이보다 더 알기 쉽게 담은 책은 없다. 쇼펜하우어가 펼치는 인생수업을 현대인이 가장 관심 있어 할 자아, 행복, 물질, 관계라는 네 가지 주제에 맞추어 전한다. 단언컨대 접할 수 있는 가장 최고의 쇼펜하우어 철학 입문서다.",쇼펜하우어,하이스트,2024-02-20,17500,15750,10,0.0,504.0,9.57,인문,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9791193282045.jpg
S000220429711,93,기적의 말하기 영어 구동사 420,"원어민들은 일상에서 구동사를 놀라울 정도로 자주 사용합니다. 간단한 동사 하나에 up, down, in, out 같은 작은 단어(전치사나 부사)를 붙여 수많은 의미와 뉘앙스를 만들어냅니다. 그래서 구동사를 모르면 영어를 읽고 듣는 데 빈틈이 생기고, 반대로 구동사를 익히면 영어가 훨씬 자연스럽고 생생하게 느껴집니다.

문제는 구동사의 종류가 너무 많고 의미도 다양해서 하나하나 외우는 게 거의 불가능하다는 점인데요. 예를 들어, take 동사 자체만으로 이미 뜻이 많은데, 여기에 on, off, in, out 등을 붙이면 take on, take off, take in, take out처럼 의미가 더욱 확장되기 때문입니다. 

따라서 개별적으로 외우기보다 작은 단어, 즉 전치사/부사의 개념적 패턴을 이해하는 것이 더 효과적입니다. 예를 들어, up은 일반적으로 “위로, 더 많이, 발전, 개선, 등장” 같은 느낌을, off는 “떨어짐, 분리, 멈춤, 차단, 떠남” 같은 느낌을 줍니다. 이런 전치사의 느낌을 이해하면, 구동사를 효율적으로 학습하고, 새로운 구동사의 뜻도 스스로 유추할 수 있는 힘이 길러집니다.

① 전치사의 ‘느낌’으로 배우는 구동사 학습법
구동사에서 많이 쓰는 핵심 15개의 전치사가 갖고 있는 고유의 느낌을 이해하면 구동사를 훨씬 쉽고, 효율적으로 익힐 수 있습니다. 이러한 핵심 전치사의 느낌을 익히면 새로운 구동사의 의미까지 스스로 유추할 수 있게 됩니다.

② 단 15개의 핵심 전치사로 420개 구동사 완성
원어민이 가장 많이 사용하는 단 15개의 핵심 전치사에 우리가 이미 알고 있는 동사들을 조합하여 420개의 구동사를 익힐 수 있습니다. 

③ 30일 집중 학습으로 ‘아는 영어’를 ‘쓰는 영어’로
느끼고(Warm Up), 이해하고(Dig In), 말하고(Speak Out), 스스로 해석하는(Jump Up) 체계적 4단계 훈련을 통해 구동사의 원리를 익힙니다. 30일 집중 학습으로, 구동사를 보는 순간 의미가 떠오르고, 원하는 뉘앙스를 직접 조합해 말할 수 있는 영어회화 자신감까지 완성합니다.",최근영(에린),시원스쿨닷컴,2026-07-06,9000,8100,10,0.0,4.0,10.0,외국어,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9791124612231.jpg
S000220350871,94,예비 매3비 매일 지문 3개씩 공부하는 비문학 독서 기출,"『매3비』가 수능 국어 베스트셀러가 된 이유는 ‘제대로 공부법’이 결합되어, 책에서 제시한 공부법에 따라 공부한 학생들이 실제로 성적이 오른 사례가 많아서라고 들었다. 이 점을 감안하여, 『예비 매3비』는 『매3비』의 구성 및 체제를 따르되 ‘준비편(입문편)’의 성격에 맞게 좋은 문제와 잘 다듬어진 지문이면서 수능 기출보다 쉬운 지문과 문제들로 구성하였다. 다만, 고1을 대상으로 실시한 3월 고1 모의고사 2025학년도에 이어 2026학년도에도 어렵게 출제되었고, 수능 시험에서 비문학 독서의 난도가 여전히 높은 점을 감안하여, 그 경향성에 맞게 기출을 엄선하였다. 

그리고 이번 개정12판 예비 매3비에서 달라진 점과
중점을 두어 개정한 내용을 압축하면

1.	독서와 작문 융합 문제를 비롯하여 변화되는 2028학년도 수능의 출제 경향을 심층 분석하여 반영함.
2.	2026년 3월에 실시한 고1 전국모의고사까지 반영함.
3.	세부 영역별 지문 배치+제재 융합 지문+독서와 작문 융합 지문+제재 혼합 지문+실전 훈련으로 구성함. 
4.	기존 해설을 학생의 입장에서 다시 검토하고 다듬음.
5.	학생들의 질문을 반영하여 정답과 오답인 이유를 보완함.
6.	지문 내용 문단별 요약으로 독해 훈련을 강화함.
7.	문항 유형별 접근 방법 및 실수를 줄이는 공부법을 몸에 배게 함. 
8.	더 중요해진 독해력과 어휘력을 향상할 수 있는 비법을 교재 곳곳에 녹임.
9.	내가 약한 부분과 그것에 대한 처방을 스스로 찾아 대비할 수 있게 함.
10.	복습 효과를 높일 수 있도록 3차 복습(매일 복습, 매주 복습, 마무리 복습)까지 효과적으로 할 수 있게 함.
등이다. 
독해력과 어휘력 향상을 위해 특히 더 챙겨 봐야 할 것은 ‘독해력을 길러 주는 지문 분석’과 ‘설명 속 어휘 풀이’ 및 ‘복습을 위한 어휘 노트’와 ‘매3인사이트.집’ (수능 비문학 어휘집)으로, 지문을 복습할 때 스스로 체크한 각 문단의 핵심어(구) 및 간단히 메모한 중심 내용을 ‘독해력을 길러 주는 지문 분석’과 비교하면 국어 영역 공부의 핵심인 독해력 향상에 큰 도움이 될 것이고, 〈클리닉 해설〉과 부록 ‘매3인사이트.집’의 어휘 풀이를 참고하면 국어 성적의 발목을 잡는 어휘력이 향상될 것이다.

별책 부록인 ‘매3인사이트.집’은 수능 비문학 어휘집으로, 국어의 핵심 역량인 ‘어휘력’과 ‘독해력’ 강화를 위한 전략적 도구로 만들어 어휘에 인사이트가 생기게 하였다. ‘매3인사이트.집’은 수능 비문학 지문과 문제 속 빈출 어휘를 통해 낯선 어휘의 뜻도 쉽게 떠올릴 수 있는 힘이 생기게 하는 특별한 어휘집인 것이다.",안인숙,키출판사,2026-07-03,19000,17100,10,0.0,8.0,10.0,중/고등참고서,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9791165269449.jpg
